query_id,method,bucket,distance_bin_key,old_time_s,new_time_s,delta_new_minus_old_s,old_feasible,new_feasible,old_collision_violation_count,new_collision_violation_count,old_fallback_triggered,new_fallback_triggered,old_fallback_f3_count,new_fallback_f3_count,old_total_expansions,new_total_expansions,old_path_inflation_ratio,new_path_inflation_ratio,old_failure_reason,new_failure_reason
extreme_s01_q0023,voronoi_waypoint,Extreme,d20_inf,0.987315075006336,0.9954545230139047,0.008139448007568717,True,True,0,0,False,False,0,0,291,288,0.025019140471906454,0.025933534411251014,,
extreme_s01_q0024,bottleneck_waypoint,Extreme,d08_12,0.4689869440626353,0.46882471698336303,-0.0001622270792722702,True,True,0,0,False,False,0,0,3,3,0.14872316797624419,0.20372544878135157,,
extreme_s01_q0024,f_n3p_knn,Extreme,d08_12,0.15303392801433802,0.008982730796560645,-0.14405119721777737,True,True,0,0,False,False,0,0,1,0,-0.024858709861851125,-0.025629401727324863,,
extreme_s01_q0024,md_dqn,Extreme,d08_12,0.33054099418222904,0.32892072619870305,-0.0016202679835259914,False,False,0,0,False,False,0,0,360,360,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0024,n3p_k1,Extreme,d08_12,0.14884111494757235,0.006770384032279253,-0.1420707309152931,True,True,0,0,False,False,0,0,1,0,-0.024858709861851125,-0.025629401727324863,,
extreme_s01_q0024,vanilla_ha,Extreme,d08_12,0.14948105812072754,0.15139555931091309,0.0019145011901855469,True,True,0,0,False,False,0,0,13,13,,,,
extreme_s01_q0024,voronoi_waypoint,Extreme,d08_12,0.3355562330689281,0.33527386002242565,-0.00028237304650247097,True,True,0,0,False,False,0,0,10,10,0.0002231427516345974,0.00019523151609490697,,
extreme_s01_q0025,bottleneck_waypoint,Extreme,d12_16,0.6147021490614861,0.6229316331446171,0.008229484083130956,True,True,0,0,False,False,0,0,4,4,0.2967963665359885,0.2967963665359885,,
extreme_s01_q0025,f_n3p_knn,Extreme,d12_16,0.3079899020958692,0.01987633598037064,-0.28811356611549854,True,True,0,0,True,True,0,0,2,0,-0.015835900040287232,-0.016269548532876432,,
extreme_s01_q0025,md_dqn,Extreme,d12_16,0.17010325589217246,0.16748622129671276,-0.0026170345954596996,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0025,n3p_k1,Extreme,d12_16,0.312694899039343,0.1685965028591454,-0.1440983961801976,True,True,0,0,True,True,0,0,14,13,-0.018356336689315023,-0.018404863172927333,,
extreme_s01_q0025,vanilla_ha,Extreme,d12_16,0.21276378631591797,0.2133808135986328,0.0006170272827148438,True,True,0,0,False,False,0,0,91,91,,,,
extreme_s01_q0025,voronoi_waypoint,Extreme,d12_16,0.6096292219590396,0.6147187210153788,0.005089499056339264,True,True,0,0,False,False,0,0,4,4,0.2490529038601581,0.2490529038601581,,
extreme_s01_q0026,bottleneck_waypoint,Extreme,d16_20,0.6224002810195088,0.6319109289906919,0.009510647971183062,True,True,0,0,False,False,0,0,4,4,-0.030118356918161004,-0.03154248567724116,,
extreme_s01_q0026,f_n3p_knn,Extreme,d16_20,1.3186781390104443,1.1869642229285091,-0.13171391608193517,True,True,0,0,True,True,0,1,1149,1400,-0.005345242220534119,0.0,,
extreme_s01_q0026,md_dqn,Extreme,d16_20,0.1699732644483447,0.16912271198816597,-0.0008505524601787329,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0026,n3p_k1,Extreme,d16_20,1.3189922629389912,1.1856638970784843,-0.1333283658605069,True,True,0,0,True,True,0,1,1149,1400,-0.005345242220534119,0.0,,
extreme_s01_q0026,vanilla_ha,Extreme,d16_20,0.29804158210754395,0.29992032051086426,0.0018787384033203125,True,True,0,0,False,False,0,0,256,256,,,,
extreme_s01_q0026,voronoi_waypoint,Extreme,d16_20,0.6254644088912755,0.6300694120582193,0.0046050031669437885,True,True,0,0,False,False,0,0,10,10,-0.015253532310467555,-0.0014995859016938562,,
extreme_s01_q0027,bottleneck_waypoint,Extreme,d20_inf,0.759474819060415,0.7622011280618608,0.0027263090014457703,True,True,0,0,False,False,0,0,5,5,,,,
extreme_s01_q0027,f_n3p_knn,Extreme,d20_inf,4.46208803798072,4.3908157190307975,-0.07127231894992292,False,False,0,0,True,True,1,1,8429,8282,,,f2_failed:prediction:timeout;goal:node_budget_exhausted;f3_failed:timeout,f2_failed:prediction:timeout;goal:node_budget_exhausted;f3_failed:timeout
extreme_s01_q0027,md_dqn,Extreme,d20_inf,0.16767354775220156,0.16714954166673124,-0.0005240060854703188,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0027,n3p_k1,Extreme,d20_inf,4.390082502970472,4.389265595935285,-0.0008169070351868868,False,False,0,0,True,True,1,1,8429,8431,,,f2_failed:prediction:timeout;goal:node_budget_exhausted;f3_failed:timeout,f2_failed:prediction:timeout;goal:node_budget_exhausted;f3_failed:timeout
extreme_s01_q0027,vanilla_ha,Extreme,d20_inf,2.500209093093872,2.501203775405884,0.0009946823120117188,False,False,0,0,False,False,0,0,5096,5097,,,timeout,timeout
extreme_s01_q0027,voronoi_waypoint,Extreme,d20_inf,0.7564466309268028,0.7630059579387307,0.006559327011927962,True,True,0,0,False,False,0,0,5,5,,,,
extreme_s01_q0028,bottleneck_waypoint,Extreme,d08_12,0.34462332003749907,0.3446148158982396,-8.504139259457588e-06,True,True,0,0,False,False,0,0,14,14,,,,
extreme_s01_q0028,f_n3p_knn,Extreme,d08_12,3.512405327986926,3.5116135531570762,-0.0007917748298496008,False,False,0,0,True,True,1,1,4339,4347,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0028,md_dqn,Extreme,d08_12,0.18936327588744462,0.18878223560750484,-0.0005810402799397707,False,False,0,0,False,False,0,0,262,262,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0028,n3p_k1,Extreme,d08_12,3.515127161052078,3.516185550019145,0.0010583889670670033,False,False,0,0,True,True,1,1,4276,4357,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0028,vanilla_ha,Extreme,d08_12,2.5003466606140137,2.5003135204315186,-3.314018249511719e-05,False,False,0,0,False,False,0,0,3053,3032,,,timeout,timeout
extreme_s01_q0028,voronoi_waypoint,Extreme,d08_12,0.47570956707932055,0.4744941929820925,-0.0012153740972280502,True,True,0,0,False,False,0,0,6,3,,,,
extreme_s01_q0029,bottleneck_waypoint,Extreme,d12_16,0.47716434695757926,0.47661660285666585,-0.0005477441009134054,True,True,0,0,False,False,0,0,3,3,,,,
extreme_s01_q0029,f_n3p_knn,Extreme,d12_16,3.5133126450236887,3.513614584924653,0.0003019399009644985,False,False,0,0,True,True,1,1,4579,4570,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0029,md_dqn,Extreme,d12_16,0.16904978826642036,0.16743382951244712,-0.0016159587539732456,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0029,n3p_k1,Extreme,d12_16,3.5123193110339344,3.5125272320583463,0.00020792102441191673,False,False,0,0,True,True,1,1,4581,4582,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0029,vanilla_ha,Extreme,d12_16,2.5003087520599365,2.501121997833252,0.0008132457733154297,False,False,0,0,False,False,0,0,3237,3137,,,timeout,timeout
extreme_s01_q0029,voronoi_waypoint,Extreme,d12_16,0.47543069114908576,0.4775213620159775,0.0020906708668917418,True,True,0,0,False,False,0,0,3,6,,,,
extreme_s01_q0030,bottleneck_waypoint,Extreme,d16_20,0.6225780139211565,0.7660477929748595,0.14346977905370295,True,True,0,0,False,False,0,0,4,5,,,,
extreme_s01_q0030,f_n3p_knn,Extreme,d16_20,0.3132429930847138,0.019410109147429466,-0.29383288393728435,True,True,0,0,True,True,0,0,2,0,,,,
extreme_s01_q0030,md_dqn,Extreme,d16_20,0.17004586337134242,0.16864944412373006,-0.0013964192476123571,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0030,n3p_k1,Extreme,d16_20,3.5117582199163735,3.514509240165353,0.00275102024897933,False,False,0,0,True,True,1,1,6424,6414,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0030,vanilla_ha,Extreme,d16_20,2.5005993843078613,2.500332832336426,-0.0002665519714355469,False,False,0,0,False,False,0,0,4243,4237,,,timeout,timeout
extreme_s01_q0030,voronoi_waypoint,Extreme,d16_20,0.6236532940529287,0.6242083320394158,0.0005550379864871502,True,True,0,0,False,False,0,0,4,4,,,,
extreme_s01_q0031,bottleneck_waypoint,Extreme,d20_inf,0.6179434608202428,0.6157186098862439,-0.002224850933998823,True,True,0,0,False,False,0,0,4,4,0.026506423216871466,0.026506423216871466,,
extreme_s01_q0031,f_n3p_knn,Extreme,d20_inf,0.38127001211978495,0.23840384394861758,-0.14286616817116737,True,True,0,0,True,True,0,0,170,169,0.0050672329334897626,0.005051422131901573,,
extreme_s01_q0031,md_dqn,Extreme,d20_inf,0.1700402379501611,0.16746026393957436,-0.0025799740105867386,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0031,n3p_k1,Extreme,d20_inf,0.3773449519649148,0.2355881379917264,-0.1417568139731884,True,True,0,0,True,True,0,0,170,169,0.0050672329334897626,0.005051422131901573,,
extreme_s01_q0031,vanilla_ha,Extreme,d20_inf,0.23564720153808594,0.23700165748596191,0.0013544559478759766,True,True,0,0,False,False,0,0,233,233,,,,
extreme_s01_q0031,voronoi_waypoint,Extreme,d20_inf,0.7972545349039137,0.7939934669993818,-0.0032610679045319557,True,True,0,0,False,False,0,0,59,59,0.05255958531236371,0.05257502443359385,,
extreme_s01_q0032,bottleneck_waypoint,Extreme,d08_12,0.4757917979732156,0.4739560200832784,-0.0018357778899371624,True,True,0,0,False,False,0,0,3,3,0.1255840501236405,0.1255840501236405,,
extreme_s01_q0032,f_n3p_knn,Extreme,d08_12,0.15497767296619713,0.010263734962791204,-0.14471393800340593,True,True,0,0,True,True,0,0,1,0,0.05931862934259868,0.05400006199563934,,
extreme_s01_q0032,md_dqn,Extreme,d08_12,0.16824060771614313,0.16701937234029174,-0.0012212353758513927,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0032,n3p_k1,Extreme,d08_12,0.27825747802853584,0.2791511039249599,0.0008936258964240551,True,True,0,0,True,True,0,0,206,206,0.0,0.0,,
extreme_s01_q0032,vanilla_ha,Extreme,d08_12,0.2694578170776367,0.26730990409851074,-0.0021479129791259766,True,True,0,0,False,False,0,0,206,206,,,,
extreme_s01_q0032,voronoi_waypoint,Extreme,d08_12,0.3297787718474865,0.330896127037704,0.001117355190217495,True,True,0,0,False,False,0,0,2,2,0.14361448879207095,0.14361448879207095,,
extreme_s01_q0033,bottleneck_waypoint,Extreme,d12_16,0.4758544750511646,0.4775577939581126,0.0017033189069479704,True,True,0,0,False,False,0,0,3,3,0.04437820249218549,0.04437820249218549,,
extreme_s01_q0033,f_n3p_knn,Extreme,d12_16,0.15763282706029713,0.011047126026824117,-0.14658570103347301,True,True,0,0,True,True,0,0,1,0,0.016859418191569775,0.014829765481336299,,
extreme_s01_q0033,md_dqn,Extreme,d12_16,0.1676731980405748,0.1671603200957179,-0.0005128779448568821,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0033,n3p_k1,Extreme,d12_16,0.1868521780706942,0.1871480338741094,0.00029585580341517925,True,True,0,0,True,True,0,0,47,47,0.008220839478803255,0.008220839478803255,,
extreme_s01_q0033,vanilla_ha,Extreme,d12_16,0.17464447021484375,0.1752791404724121,0.0006346702575683594,True,True,0,0,False,False,0,0,49,49,,,,
extreme_s01_q0033,voronoi_waypoint,Extreme,d12_16,0.474612093064934,0.475192803889513,0.0005807108245790005,True,True,0,0,False,False,0,0,3,3,0.05265407181298176,0.05265407181298176,,
extreme_s01_q0034,bottleneck_waypoint,Extreme,d16_20,0.612615805817768,0.47312099020928144,-0.13949481560848653,True,True,0,0,False,False,0,0,4,3,0.04365066519931049,0.04125354487272914,,
extreme_s01_q0034,f_n3p_knn,Extreme,d16_20,0.2982853080611676,0.298640841152519,0.0003555330913513899,True,True,0,0,True,True,0,0,241,241,0.0,0.0,,
extreme_s01_q0034,md_dqn,Extreme,d16_20,0.1699405014514923,0.16734449192881584,-0.002596009522676468,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0034,n3p_k1,Extreme,d16_20,0.2971062739379704,0.29854227020405233,0.0014359962660819292,True,True,0,0,True,True,0,0,241,241,0.0,0.0,,
extreme_s01_q0034,vanilla_ha,Extreme,d16_20,0.2888364791870117,0.2914848327636719,0.0026483535766601562,True,True,0,0,False,False,0,0,241,241,,,,
extreme_s01_q0034,voronoi_waypoint,Extreme,d16_20,0.6108600499574095,0.6114716760348529,0.0006116260774433613,True,True,0,0,False,False,0,0,4,4,0.09116535251816882,0.09116535251816882,,
extreme_s01_q0035,bottleneck_waypoint,Extreme,d20_inf,0.9044483758043498,0.9068504509050399,0.0024020751006901264,True,True,0,0,False,False,0,0,6,6,,,,
extreme_s01_q0035,f_n3p_knn,Extreme,d20_inf,3.826088950969279,3.6825128621421754,-0.14357608882710338,False,False,0,0,True,True,1,1,5614,5636,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0035,md_dqn,Extreme,d20_inf,0.16859455360099673,0.1656342321075499,-0.002960321493446827,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0035,n3p_k1,Extreme,d20_inf,3.8211026799399406,3.677614460932091,-0.1434882190078497,False,False,0,0,True,True,1,1,5617,5620,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0035,vanilla_ha,Extreme,d20_inf,2.5021464824676514,2.5014820098876953,-0.0006644725799560547,False,False,0,0,False,False,0,0,4041,4017,,,timeout,timeout
extreme_s01_q0035,voronoi_waypoint,Extreme,d20_inf,0.7610226350370795,0.7658444638364017,0.0048218287993222475,True,True,0,0,False,False,0,0,5,5,,,,
extreme_s01_q0036,bottleneck_waypoint,Extreme,d08_12,0.6207492391113192,0.621850793948397,0.001101554837077856,True,True,0,0,False,False,0,0,4,4,0.13103070922254378,0.13103070922254378,,
extreme_s01_q0036,f_n3p_knn,Extreme,d08_12,0.15979927382431924,0.010862629162147641,-0.1489366446621716,True,True,0,0,True,True,0,0,1,0,5.830121785166398e-05,-0.0004874176776659134,,
extreme_s01_q0036,md_dqn,Extreme,d08_12,0.1690399742219597,0.1680842423811555,-0.0009557318408042192,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0036,n3p_k1,Extreme,d08_12,0.17778732697479427,0.176871637115255,-0.0009156898595392704,True,True,0,0,True,True,0,0,29,29,0.0042671040297164176,0.0042671040297164176,,
extreme_s01_q0036,vanilla_ha,Extreme,d08_12,0.19373726844787598,0.19247055053710938,-0.0012667179107666016,True,True,0,0,False,False,0,0,73,73,,,,
extreme_s01_q0036,voronoi_waypoint,Extreme,d08_12,0.47671971493400633,0.47692551696673036,0.00020580203272402287,True,True,0,0,False,False,0,0,3,3,0.14748451187180378,0.15056461981560254,,
extreme_s01_q0037,bottleneck_waypoint,Extreme,d12_16,0.6187905189581215,0.617751571116969,-0.0010389478411525488,True,True,0,0,False,False,0,0,4,4,0.03784058581855443,0.05417976087750764,,
extreme_s01_q0037,f_n3p_knn,Extreme,d12_16,0.3481767999473959,0.2047101710923016,-0.1434666288550943,True,True,0,0,True,True,0,0,72,71,-0.0020525230780455983,-0.0028066993719990663,,
extreme_s01_q0037,md_dqn,Extreme,d12_16,0.16969037661328912,0.16674028406850994,-0.0029500925447791815,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0037,n3p_k1,Extreme,d12_16,0.348894109018147,0.2053189929574728,-0.1435751160606742,True,True,0,0,True,True,0,0,72,71,-0.0020525230780455983,-0.0028066993719990663,,
extreme_s01_q0037,vanilla_ha,Extreme,d12_16,0.3529531955718994,0.3526341915130615,-0.0003190040588378906,True,True,0,0,False,False,0,0,285,285,,,,
extreme_s01_q0037,voronoi_waypoint,Extreme,d12_16,0.7335000101011246,0.6127471150830388,-0.12075289501808584,True,True,0,0,False,False,0,0,112,4,0.07069272739671728,0.07957038941228856,,
extreme_s01_q0038,bottleneck_waypoint,Extreme,d16_20,0.6125259378459305,0.6151736590545624,0.0026477212086319923,True,True,0,0,False,False,0,0,4,4,0.11056807807699442,0.09960899780216903,,
extreme_s01_q0038,f_n3p_knn,Extreme,d16_20,0.48602000693790615,0.20737542095594108,-0.27864458598196507,True,True,0,0,True,True,0,0,63,61,0.01933220757537768,0.016965643606753122,,
extreme_s01_q0038,md_dqn,Extreme,d16_20,0.16898756544105709,0.16731866006739438,-0.0016689053736627102,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0038,n3p_k1,Extreme,d16_20,0.21779741090722382,0.21937275701202452,0.0015753461048007011,True,True,0,0,True,True,0,0,177,177,0.0,0.0,,
extreme_s01_q0038,vanilla_ha,Extreme,d16_20,0.21037745475769043,0.21153759956359863,0.0011601448059082031,True,True,0,0,False,False,0,0,177,177,,,,
extreme_s01_q0038,voronoi_waypoint,Extreme,d16_20,0.6061488720588386,0.613077016081661,0.00692814402282238,True,True,0,0,False,False,0,0,4,4,0.1376483994818174,0.1271793961377934,,
extreme_s01_q0039,bottleneck_waypoint,Extreme,d20_inf,0.9094364850316197,0.9150423570536077,0.005605872021988034,True,True,0,0,False,False,0,0,6,6,,,,
extreme_s01_q0039,f_n3p_knn,Extreme,d20_inf,0.9396071860101074,0.21600423008203506,-0.7236029559280723,True,True,0,0,True,True,0,0,22,17,,,,
extreme_s01_q0039,md_dqn,Extreme,d20_inf,0.1688399282284081,0.16651937318965793,-0.0023205550387501717,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s01_q0039,n3p_k1,Extreme,d20_inf,3.8218654869124293,3.5301827990915626,-0.2916826878208667,False,False,0,0,True,True,1,1,7119,7098,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
extreme_s01_q0039,vanilla_ha,Extreme,d20_inf,2.5007638931274414,2.500281572341919,-0.00048232078552246094,False,False,0,0,False,False,0,0,5145,5126,,,timeout,timeout
extreme_s01_q0039,voronoi_waypoint,Extreme,d20_inf,1.0503059888724238,1.0531473690643907,0.0028413801919668913,True,True,0,0,False,False,0,0,7,7,,,,
extreme_s02_q0040,bottleneck_waypoint,Extreme,d08_12,0.34178604395128787,0.34326901682652533,0.001482972875237465,True,True,0,0,False,False,0,0,10,10,0.014449125026884557,0.014449125026884557,,
extreme_s02_q0040,f_n3p_knn,Extreme,d08_12,0.16052386187948287,0.16138401511125267,0.0008601532317698002,True,True,0,0,True,True,0,0,7,7,0.007565816066040565,0.007565816066040565,,
extreme_s02_q0040,md_dqn,Extreme,d08_12,0.1878495931159705,0.1857691635377705,-0.0020804295781999826,False,False,0,0,False,False,0,0,155,155,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0040,n3p_k1,Extreme,d08_12,0.15952539700083435,0.15992511110380292,0.00039971410296857357,True,True,0,0,True,True,0,0,7,7,0.007565816066040565,0.007565816066040565,,
extreme_s02_q0040,vanilla_ha,Extreme,d08_12,0.15201902389526367,0.15222597122192383,0.00020694732666015625,True,True,0,0,False,False,0,0,8,8,,,,
extreme_s02_q0040,voronoi_waypoint,Extreme,d08_12,0.33321624621748924,0.33682243200019,0.003606185782700777,True,True,0,0,False,False,0,0,2,2,0.05527979326768939,0.05527979326768939,,
extreme_s02_q0041,bottleneck_waypoint,Extreme,d12_16,0.47272339602932334,0.4725227428134531,-0.0002006532158702612,True,True,0,0,False,False,0,0,3,3,-0.003461112711926284,-0.003461112711926284,,
extreme_s02_q0041,f_n3p_knn,Extreme,d12_16,0.3992980669718236,0.25397781608626246,-0.1453202508855611,True,True,0,0,True,True,0,0,104,103,-0.014445645278382546,-0.014445645278382546,,
extreme_s02_q0041,md_dqn,Extreme,d12_16,0.1754302978515625,0.1785183260217309,0.0030880281701684,False,False,0,0,False,False,0,0,420,420,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0041,n3p_k1,Extreme,d12_16,0.3985781199298799,0.2551973059307784,-0.14338081399910152,True,True,0,0,True,True,0,0,104,103,-0.014445645278382546,-0.014445645278382546,,
extreme_s02_q0041,vanilla_ha,Extreme,d12_16,0.8095190525054932,0.8132791519165039,0.003760099411010742,True,True,0,0,False,False,0,0,759,759,,,,
extreme_s02_q0041,voronoi_waypoint,Extreme,d12_16,0.47581539396196604,0.48271461809054017,0.006899224128574133,True,True,0,0,False,False,0,0,9,15,-0.008571485881128327,-0.008366609190864405,,
extreme_s02_q0042,bottleneck_waypoint,Extreme,d16_20,0.7674649639520794,0.7760408141184598,0.008575850166380405,True,True,0,0,False,False,0,0,5,5,0.0690517699825639,0.06835406424370705,,
extreme_s02_q0042,f_n3p_knn,Extreme,d16_20,0.15485025406815112,0.01005177479237318,-0.14479847927577794,True,True,0,0,False,False,0,0,1,0,-0.0002903387075386954,-0.0008624638218024394,,
extreme_s02_q0042,md_dqn,Extreme,d16_20,0.16941383806988597,0.16983252647332847,0.000418688403442502,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0042,n3p_k1,Extreme,d16_20,0.15414640912786126,0.008666152833029628,-0.14548025629483163,True,True,0,0,False,False,0,0,1,0,-0.0002903387075386954,-0.0008624638218024394,,
extreme_s02_q0042,vanilla_ha,Extreme,d16_20,0.15605878829956055,0.15618276596069336,0.0001239776611328125,True,True,0,0,False,False,0,0,17,17,,,,
extreme_s02_q0042,voronoi_waypoint,Extreme,d16_20,0.6365208069328219,0.6791409798897803,0.04262017295695841,True,True,0,0,False,False,0,0,22,56,0.07480005183271521,0.10829843250172977,,
extreme_s02_q0043,bottleneck_waypoint,Extreme,d20_inf,0.899274499155581,0.8943905299529433,-0.004883969202637672,True,True,0,0,False,False,0,0,6,6,0.018844094041621462,0.01884330671877299,,
extreme_s02_q0043,f_n3p_knn,Extreme,d20_inf,0.45359825901687145,0.026675085071474314,-0.42692317394539714,True,True,0,0,True,True,0,0,3,0,0.005179211745920176,0.0044897998594466415,,
extreme_s02_q0043,md_dqn,Extreme,d20_inf,0.17133008688688278,0.17041093646548688,-0.0009191504213958979,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0043,n3p_k1,Extreme,d20_inf,0.4793209289200604,0.19824447319842875,-0.28107645572163165,True,True,0,0,True,True,0,0,45,43,-0.005508489014661833,-0.006453460452452986,,
extreme_s02_q0043,vanilla_ha,Extreme,d20_inf,0.310882568359375,0.3116123676300049,0.0007297992706298828,True,True,0,0,False,False,0,0,301,301,,,,
extreme_s02_q0043,voronoi_waypoint,Extreme,d20_inf,0.7545225669164211,0.7554853849578649,0.0009628180414438248,True,True,0,0,False,False,0,0,8,8,0.015742439137641062,0.014086375991055222,,
extreme_s02_q0044,bottleneck_waypoint,Extreme,d08_12,0.4767892339732498,0.4766355089377612,-0.0001537250354886055,True,True,0,0,False,False,0,0,3,3,0.0689187004711358,0.04599829923990795,,
extreme_s02_q0044,f_n3p_knn,Extreme,d08_12,0.3104442229960114,0.02074043406173587,-0.2897037889342755,True,True,0,0,True,True,0,0,2,0,-0.0002545193045462302,-0.0010216658996666794,,
extreme_s02_q0044,md_dqn,Extreme,d08_12,0.17030996968969703,0.16717285686172545,-0.0031371128279715776,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0044,n3p_k1,Extreme,d08_12,1.3305348679423332,1.3321686920244247,0.0016338240820914507,True,True,0,0,True,True,0,0,1111,1112,0.0,0.0,,
extreme_s02_q0044,vanilla_ha,Extreme,d08_12,0.3193538188934326,0.3222978115081787,0.0029439926147460938,True,True,0,0,False,False,0,0,223,223,,,,
extreme_s02_q0044,voronoi_waypoint,Extreme,d08_12,0.49412274011410773,0.49628408905118704,0.0021613489370793104,True,True,0,0,False,False,0,0,25,25,0.05748536044453445,0.05748536044453445,,
extreme_s02_q0045,bottleneck_waypoint,Extreme,d12_16,0.6157706188969314,0.6194298078771681,0.0036591889802366495,True,True,0,0,False,False,0,0,4,4,,,,
extreme_s02_q0045,f_n3p_knn,Extreme,d12_16,0.3102579729165882,0.019855910912156105,-0.2904020620044321,True,True,0,0,False,False,0,0,2,0,,,,
extreme_s02_q0045,md_dqn,Extreme,d12_16,0.16956516192294657,0.16752808494493365,-0.0020370769780129194,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0045,n3p_k1,Extreme,d12_16,0.31040178914554417,0.01921745901927352,-0.29118433012627065,True,True,0,0,False,False,0,0,2,0,,,,
extreme_s02_q0045,vanilla_ha,Extreme,d12_16,2.5002589225769043,2.5006728172302246,0.0004138946533203125,False,False,0,0,False,False,0,0,3740,3739,,,timeout,timeout
extreme_s02_q0045,voronoi_waypoint,Extreme,d12_16,0.4921216769143939,0.4960713190957904,0.003949642181396484,True,True,0,0,False,False,0,0,25,25,,,,
extreme_s02_q0046,bottleneck_waypoint,Extreme,d16_20,0.48042530100792646,0.4856227640993893,0.005197463091462851,True,True,0,0,False,False,0,0,3,3,-0.021413244777167995,-0.021413244777167995,,
extreme_s02_q0046,f_n3p_knn,Extreme,d16_20,0.6148775480687618,0.03761125495657325,-0.5772662931121886,True,True,0,0,True,True,0,0,4,0,-0.012431312684659912,-0.014700701698514673,,
extreme_s02_q0046,md_dqn,Extreme,d16_20,0.1695816391147673,0.16824614419601858,-0.0013354949187487364,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
extreme_s02_q0046,n3p_k1,Extreme,d16_20,0.38207569206133485,0.3896382269449532,0.007562534883618355,True,True,0,0,True,True,0,0,245,245,-0.013352976885818268,-0.013352976885818268,,
extreme_s02_q0046,vanilla_ha,Extreme,d16_20,0.2964479923248291,0.29877734184265137,0.0023293495178222656,True,True,0,0,False,False,0,0,353,353,,,,
extreme_s02_q0046,voronoi_waypoint,Extreme,d16_20,0.6214276959653944,0.622910063015297,0.0014823670499026775,True,True,0,0,False,False,0,0,4,4,-0.009344015738797062,-0.009344015738797062,,
extreme_s02_q0047,bottleneck_waypoint,Extreme,d20_inf,0.9316119959112257,0.9432439841330051,0.011631988221779466,True,True,0,0,False,False,0,0,34,34,0.04058983721344567,0.04058983721344567,,
extreme_s02_q0047,f_n3p_knn,Extreme,d20_inf,0.6350482678972185,0.20028738700784743,-0.43476088088937104,True,True,0,0,True,True,0,0,24,21,0.005841822867931112,-0.004338275316872364,,
